country_name,country_code,year,financial_normalized_final,year_change,result
Turkiye,TUR,2018,0.36224028,-0.01682704,"Economy Declined"
Turkiye,TUR,2019,0.35422594,-0.00801434,"Economy Declined"
Turkiye,TUR,2020,0.37232959,0.01810365,"Economy Improved"
Turkiye,TUR,2021,0.38665673,0.01432714,"Economy Improved"
Turkiye,TUR,2022,0.32692099,-0.05973574,"Economy Declined"
Turkiye,TUR,2023,0.32645661,-0.00046438,"Economy Declined"
Turkiye,TUR,2024,0.31245049,-0.01400612,"Economy Declined"
Tanzania,TZA,2015,0.29923319,NULL,"First Year (No Previous Data)"
Tanzania,TZA,2016,0.29971253,0.00047934,"Economy Improved"
Tanzania,TZA,2017,0.29850074,-0.00121179,"Economy Declined"
Tanzania,TZA,2018,0.29582066,-0.00268008,"Economy Declined"
Tanzania,TZA,2019,0.29644152,0.00062086,"Economy Improved"
Tanzania,TZA,2020,0.28741298,-0.00902854,"Economy Declined"
Tanzania,TZA,2021,0.29340923,0.00599625,"Economy Improved"
Tanzania,TZA,2022,0.29680421,0.00339498,"Economy Improved"
Tanzania,TZA,2023,0.29990259,0.00309838,"Economy Improved"
Tanzania,TZA,2024,0.30175628,0.00185369,"Economy Improved"
Uganda,UGA,2015,0.29580713,NULL,"First Year (No Previous Data)"
Uganda,UGA,2016,0.29462996,-0.00117717,"Economy Declined"
Uganda,UGA,2017,0.29077967,-0.00385029,"Economy Declined"
Uganda,UGA,2018,0.29932698,0.00854731,"Economy Improved"
Uganda,UGA,2019,0.29979453,0.00046755,"Economy Improved"
Uganda,UGA,2020,0.29213166,-0.00766287,"Economy Declined"
Uganda,UGA,2021,0.29472314,0.00259148,"Economy Improved"
Uganda,UGA,2022,0.29566219,0.00093905,"Economy Improved"
Uganda,UGA,2023,0.29770999,0.00204780,"Economy Improved"
Uganda,UGA,2024,0.29943343,0.00172344,"Economy Improved"
Ukraine,UKR,2015,0.30223361,NULL,"First Year (No Previous Data)"
Ukraine,UKR,2016,0.32698889,0.02475528,"Economy Improved"
Ukraine,UKR,2017,0.33434629,0.00735740,"Economy Improved"
Ukraine,UKR,2018,0.32900254,-0.00534375,"Economy Declined"
Ukraine,UKR,2019,0.32050754,-0.00849500,"Economy Declined"
Ukraine,UKR,2020,0.31481753,-0.00569001,"Economy Declined"
Ukraine,UKR,2021,0.34421103,0.02939350,"Economy Improved"
Ukraine,UKR,2022,0.26899143,-0.07521960,"Economy Declined"
Ukraine,UKR,2023,0.33449332,0.06550189,"Economy Improved"
Ukraine,UKR,2024,0.32534133,-0.00915199,"Economy Declined"
"Upper middle income",UMC,2015,0.43048365,NULL,"First Year (No Previous Data)"
"Upper middle income",UMC,2016,0.43382208,0.00333843,"Economy Improved"
"Upper middle income",UMC,2017,0.43556287,0.00174079,"Economy Improved"
"Upper middle income",UMC,2018,0.44420397,0.00864110,"Economy Improved"
"Upper middle income",UMC,2019,0.44715073,0.00294676,"Economy Improved"
"Upper middle income",UMC,2020,0.46037236,0.01322163,"Economy Improved"
"Upper middle income",UMC,2021,0.47343490,0.01306254,"Economy Improved"
"Upper middle income",UMC,2022,0.46337648,-0.01005842,"Economy Declined"
"Upper middle income",UMC,2023,0.47104692,0.00767044,"Economy Improved"
"Upper middle income",UMC,2024,0.47623877,0.00519185,"Economy Improved"
Uruguay,URY,2015,0.35448909,NULL,"First Year (No Previous Data)"
Uruguay,URY,2016,0.35185247,-0.00263662,"Economy Declined"
Uruguay,URY,2017,0.35043133,-0.00142114,"Economy Declined"
Uruguay,URY,2018,0.35167683,0.00124550,"Economy Improved"
Uruguay,URY,2019,0.35542204,0.00374521,"Economy Improved"
Uruguay,URY,2020,0.34222922,-0.01319282,"Economy Declined"
Uruguay,URY,2021,0.37630598,0.03407676,"Economy Improved"
Uruguay,URY,2022,0.36219017,-0.01411581,"Economy Declined"
Uruguay,URY,2023,0.35422777,-0.00796240,"Economy Declined"
Uruguay,URY,2024,0.36695009,0.01272232,"Economy Improved"
"United States",USA,2015,0.53312332,NULL,"First Year (No Previous Data)"
"United States",USA,2016,0.53414261,0.00101929,"Economy Improved"
"United States",USA,2017,0.54656710,0.01242449,"Economy Improved"
"United States",USA,2018,0.53174751,-0.01481959,"Economy Declined"
"United States",USA,2019,0.54802289,0.01627538,"Economy Improved"
"United States",USA,2020,0.57275971,0.02473682,"Economy Improved"
"United States",USA,2021,0.59382342,0.02106371,"Economy Improved"
"United States",USA,2022,0.53753980,-0.05628362,"Economy Declined"
"United States",USA,2023,0.54696967,0.00942987,"Economy Improved"
"United States",USA,2024,0.55468962,0.00771995,"Economy Improved"
Uzbekistan,UZB,2015,0.34862646,NULL,"First Year (No Previous Data)"
Uzbekistan,UZB,2016,0.34640821,-0.00221825,"Economy Declined"
Uzbekistan,UZB,2017,0.36523102,0.01882281,"Economy Improved"
Uzbekistan,UZB,2018,0.36479459,-0.00043643,"Economy Declined"
Uzbekistan,UZB,2019,0.36470922,-0.00008537,"Economy Declined"
Uzbekistan,UZB,2020,0.35563476,-0.00907446,"Economy Declined"
Uzbekistan,UZB,2021,0.37574925,0.02011449,"Economy Improved"
Uzbekistan,UZB,2022,0.37226333,-0.00348592,"Economy Declined"
Uzbekistan,UZB,2023,0.37468460,0.00242127,"Economy Improved"
Uzbekistan,UZB,2024,0.37215242,-0.00253218,"Economy Declined"
"St. Vincent and the Grenadines",VCT,2015,0.38899871,NULL,"First Year (No Previous Data)"
"St. Vincent and the Grenadines",VCT,2016,0.38997357,0.00097486,"Economy Improved"
"St. Vincent and the Grenadines",VCT,2017,0.38501102,-0.00496255,"Economy Declined"
"St. Vincent and the Grenadines",VCT,2018,0.38517294,0.00016192,"Economy Improved"
"St. Vincent and the Grenadines",VCT,2019,0.37981122,-0.00536172,"Economy Declined"
"St. Vincent and the Grenadines",VCT,2020,0.37099340,-0.00881782,"Economy Declined"
"St. Vincent and the Grenadines",VCT,2021,0.38535169,0.01435829,"Economy Improved"
"St. Vincent and the Grenadines",VCT,2022,0.38791695,0.00256526,"Economy Improved"
"St. Vincent and the Grenadines",VCT,2023,0.38584217,-0.00207478,"Economy Declined"
"St. Vincent and the Grenadines",VCT,2024,0.38001562,-0.00582655,"Economy Declined"
"Venezuela, RB",VEN,2015,0.11143320,NULL,"First Year (No Previous Data)"
"Venezuela, RB",VEN,2016,0.08640814,-0.02502506,"Economy Declined"
"Venezuela, RB",VEN,2017,0.08957675,0.00316861,"Economy Improved"
"Venezuela, RB",VEN,2018,0.08034847,-0.00922828,"Economy Declined"
"Venezuela, RB",VEN,2019,0.06184566,-0.01850281,"Economy Declined"
"Venezuela, RB",VEN,2020,0.05643358,-0.00541208,"Economy Declined"
"Venezuela, RB",VEN,2021,0.12803947,0.07160589,"Economy Improved"
"Venezuela, RB",VEN,2022,0.14432195,0.01628248,"Economy Improved"
"Venezuela, RB",VEN,2023,0.13507054,-0.00925141,"Economy Declined"
"Venezuela, RB",VEN,2024,0.13807725,0.00300671,"Economy Improved"
"Viet Nam",VNM,2015,0.28704205,NULL,"First Year (No Previous Data)"
"Viet Nam",VNM,2016,0.28556818,-0.00147387,"Economy Declined"
"Viet Nam",VNM,2017,0.28582138,0.00025320,"Economy Improved"
"Viet Nam",VNM,2018,0.28703955,0.00121817,"Economy Improved"
"Viet Nam",VNM,2019,0.28706808,0.00002853,"Economy Improved"
"Viet Nam",VNM,2020,0.27652279,-0.01054529,"Economy Declined"
"Viet Nam",VNM,2021,0.27631415,-0.00020864,"Economy Declined"
"Viet Nam",VNM,2022,0.28965960,0.01334545,"Economy Improved"
"Viet Nam",VNM,2023,0.28159959,-0.00806001,"Economy Declined"
"Viet Nam",VNM,2024,0.28613008,0.00453049,"Economy Improved"
Vanuatu,VUT,2015,0.28168730,NULL,"First Year (No Previous Data)"
Vanuatu,VUT,2016,0.27185518,-0.00983212,"Economy Declined"
Vanuatu,VUT,2017,0.27333659,0.00148141,"Economy Improved"
Vanuatu,VUT,2018,0.26423083,-0.00910576,"Economy Declined"
Vanuatu,VUT,2019,0.26187411,-0.00235672,"Economy Declined"
Vanuatu,VUT,2020,0.24413060,-0.01774351,"Economy Declined"
Vanuatu,VUT,2021,0.25099684,0.00686624,"Economy Improved"
Vanuatu,VUT,2022,0.27135018,0.02035334,"Economy Improved"
Vanuatu,VUT,2023,0.25701839,-0.01433179,"Economy Declined"
Vanuatu,VUT,2024,0.24926626,-0.00775213,"Economy Declined"
World,WLD,2015,0.44710945,NULL,"First Year (No Previous Data)"
World,WLD,2016,0.44888454,0.00177509,"Economy Improved"
World,WLD,2017,0.45142695,0.00254241,"Economy Improved"
World,WLD,2018,0.44999733,-0.00142962,"Economy Declined"
World,WLD,2019,0.45521734,0.00522001,"Economy Improved"
World,WLD,2020,0.46510046,0.00988312,"Economy Improved"
World,WLD,2021,0.48195002,0.01684956,"Economy Improved"
World,WLD,2022,0.46715380,-0.01479622,"Economy Declined"
World,WLD,2023,0.47009129,0.00293749,"Economy Improved"
World,WLD,2024,0.48040551,0.01031422,"Economy Improved"
Samoa,WSM,2015,0.42810243,NULL,"First Year (No Previous Data)"
Samoa,WSM,2016,0.44078663,0.01268420,"Economy Improved"
Samoa,WSM,2017,0.42616255,-0.01462408,"Economy Declined"
Samoa,WSM,2018,0.42682966,0.00066711,"Economy Improved"
Samoa,WSM,2019,0.44270670,0.01587704,"Economy Improved"
Samoa,WSM,2020,0.43139274,-0.01131396,"Economy Declined"
Samoa,WSM,2021,0.43396528,0.00257254,"Economy Improved"
Samoa,WSM,2022,0.44387977,0.00991449,"Economy Improved"
Samoa,WSM,2023,0.45921514,0.01533537,"Economy Improved"
Samoa,WSM,2024,0.43288977,-0.02632537,"Economy Declined"
Kosovo,XKX,2015,0.33296623,NULL,"First Year (No Previous Data)"
Kosovo,XKX,2016,0.33416998,0.00120375,"Economy Improved"
Kosovo,XKX,2017,0.33580728,0.00163730,"Economy Improved"
Kosovo,XKX,2018,0.33663327,0.00082599,"Economy Improved"
Kosovo,XKX,2019,0.34224373,0.00561046,"Economy Improved"
Kosovo,XKX,2020,0.32680107,-0.01544266,"Economy Declined"
Kosovo,XKX,2021,0.36164190,0.03484083,"Economy Improved"
Kosovo,XKX,2022,0.34633255,-0.01530935,"Economy Declined"
Kosovo,XKX,2023,0.35186313,0.00553058,"Economy Improved"
Kosovo,XKX,2024,0.36238416,0.01052103,"Economy Improved"
"South Africa",ZAF,2015,0.32579978,NULL,"First Year (No Previous Data)"
"South Africa",ZAF,2016,0.32394197,-0.00185781,"Economy Declined"
"South Africa",ZAF,2017,0.32400761,0.00006564,"Economy Improved"
"South Africa",ZAF,2018,0.32375319,-0.00025442,"Economy Declined"
"South Africa",ZAF,2019,0.32160519,-0.00214800,"Economy Declined"
"South Africa",ZAF,2020,0.31071865,-0.01088654,"Economy Declined"
"South Africa",ZAF,2021,0.33760148,0.02688283,"Economy Improved"
"South Africa",ZAF,2022,0.32690465,-0.01069683,"Economy Declined"
"South Africa",ZAF,2023,0.32069252,-0.00621213,"Economy Declined"
"South Africa",ZAF,2024,0.31957235,-0.00112017,"Economy Declined"
Zambia,ZMB,2015,0.27400396,NULL,"First Year (No Previous Data)"
Zambia,ZMB,2016,0.27297964,-0.00102432,"Economy Declined"
Zambia,ZMB,2017,0.27676454,0.00378490,"Economy Improved"
Zambia,ZMB,2018,0.27757301,0.00080847,"Economy Improved"
Zambia,ZMB,2019,0.27094801,-0.00662500,"Economy Declined"
Zambia,ZMB,2020,0.25864872,-0.01229929,"Economy Declined"
Zambia,ZMB,2021,0.27710559,0.01845687,"Economy Improved"
Zambia,ZMB,2022,0.27896392,0.00185833,"Economy Improved"
Zambia,ZMB,2023,0.27937603,0.00041211,"Economy Improved"
Zambia,ZMB,2024,0.27421961,-0.00515642,"Economy Declined"
Zimbabwe,ZWE,2015,0.12993601,NULL,"First Year (No Previous Data)"
Zimbabwe,ZWE,2016,0.12757690,-0.00235911,"Economy Declined"
Zimbabwe,ZWE,2017,0.13675892,0.00918202,"Economy Improved"
Zimbabwe,ZWE,2018,0.13740652,0.00064760,"Economy Improved"
Zimbabwe,ZWE,2019,0.11117878,-0.02622774,"Economy Declined"
Zimbabwe,ZWE,2020,0.10773263,-0.00344615,"Economy Declined"
Zimbabwe,ZWE,2021,0.14540899,0.03767636,"Economy Improved"
Zimbabwe,ZWE,2022,0.14002004,-0.00538895,"Economy Declined"
Zimbabwe,ZWE,2023,0.13819289,-0.00182715,"Economy Declined"
Zimbabwe,ZWE,2024,0.12984350,-0.00834939,"Economy Declined"
